"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1929091123462688794","Sun Jun 01 08:22:19 +0000 2025","0","Setelah kata-kata bombastis sebelumnya ga mempan.. kini muncul Meledak ","1929091123462688794","","","in","","0","0","0","https://x.com/undefined/status/1929091123462688794","1417251642085318663",
"1929091037395660828","Sun Jun 01 08:21:58 +0000 2025","0","gw gumoh bgt njing liat mf yang isinya ngebacot gamau kuliah di pil 2 kek anjing bersyukur lu ngentot diluar 200rb org banyak yang dapet kata kata semangat daripaa selamat ngentot lu semua","1929091037395660828","","","in","","0","0","0","https://x.com/undefined/status/1929091037395660828","1733812081542254592",
"1929086292412768401","Sun Jun 01 08:21:37 +0000 2025","1","@shizukaahere Sugar dadynya hapus aja desss.... Post lagi tanpa kata kata sugar dady... Takut Weh ","1929090948253761831","","shizukaahere","in","","0","0","0","https://x.com/undefined/status/1929090948253761831","1855458523305672704",
"1928803627671396595","Sun Jun 01 08:20:05 +0000 2025","0","@Tokocrypto Kata kata investasi itu tidak cocok buat crypto jika melihat grafik semua crypto kecuali BTC. https://t.co/ZMHerpe7pl","1929090563539628540","","Tokocrypto","in","","0","0","0","https://x.com/undefined/status/1929090563539628540","1588945493438013440",
"1929089629392957891","Sun Jun 01 08:16:23 +0000 2025","0","kata kata mutiara nya makhluk rendahan tai tai","1929089629392957891","","","in","","0","0","0","https://x.com/undefined/status/1929089629392957891","1886302964664745984",
"1929089588187775155","Sun Jun 01 08:16:13 +0000 2025","1","kata kata yg keluar setiap disenggol duluan:","1929089588187775155","","","in","","0","1","0","https://x.com/undefined/status/1929089588187775155","1794381955653578752",
"1929089053548278140","Sun Jun 01 08:14:26 +0000 2025","0","Diotakmu penuh dg kata Jika Jika aku tidak ada disini jika aku seharusnya tidak melakukan ini jika seharusnya aku lebih hati-hati. Di dalam ributnya pikiranmu kamu harus juga menerima ributnya kata-kata orang lain terhadapmu. Semuanya penuh &amp; lama-lama seperti akan meledak.","1929089140341035089","","pupukrittin","in","","0","1","0","https://x.com/undefined/status/1929089140341035089","1198258761523060737",
"1929088269746053631","Sun Jun 01 08:10:58 +0000 2025","0","Pancasila bukan sekadar kata-kata. Lebih dari itu Pancasila merupakan sumber kekuatan bagi bangsa Indonesia. Find more Instagram : @ designbunchberry Facebook : Bunchberry Design Pinterest : bunchberrydesign https://t.co/lX65eXBOwW","1929088269746053631","https://pbs.twimg.com/media/GsV_jusaUAA0d5t.jpg","","in","","0","0","0","https://x.com/undefined/status/1929088269746053631","1805202509549715456",
"1929088136480461175","Sun Jun 01 08:10:27 +0000 2025","0","anjayy kata kata tanggal 19 mei","1929088136480461175","","","in","","0","0","0","https://x.com/undefined/status/1929088136480461175","1268132096771407873",
"1925335144854167780","Sun Jun 01 08:09:55 +0000 2025","0","@Leesojl Lewat kata-kata hari ini apa boleh? Tenang aja aku gak loyo tapi aku baru kembali dari hiatus! BOLEH BANGET ARGGHHH LUCU kamu juga cantiknya pacarmu dan aku hahay","1929088001851772932","","Leesojl","in","","0","0","0","https://x.com/undefined/status/1929088001851772932","2954749274",
"1929016375567102252","Sun Jun 01 08:06:43 +0000 2025","1","@_mimisaidi Baik! Saya akan mendengar kata-kata sifu. ","1929087198890004823","","_mimisaidi","in","","0","0","0","https://x.com/undefined/status/1929087198890004823","1177020771475939328",
"1928679139403509880","Sun Jun 01 08:04:34 +0000 2025","1","@MohammadMakruf @AlanN35104 @Doremi1821839 @ImamBesar212 @Kakak211 @I_love_Israel7 @MarioInferno @nidi_nada29067 @PaijoKhentirrr Lah kata kata mu bilang ; Yang dijelaskan UAS bukan muhamad bin abdullah. Saya jelaskam panjang lebar pu kamu gak akan paham yang muslim aja belum tentu bisa &amp; mau paham ","1929086656772190303","","MohammadMakruf","in","","0","1","0","https://x.com/undefined/status/1929086656772190303","1341359224601788418",
"1928949614134309009","Sun Jun 01 08:04:11 +0000 2025","0","@ivanlanin Uda mohon tanya. Dalam cerita kata-kata yang diucapkan dalam hati/pikiran/batin bgmn format penulisannya? Apakah hrs: 1. Ditulis miring; 2. Diberi tanda petik? Atau apakah ditulis biasa seperti percakapan biasa yg diucapkan melalui mulut? Atau bagaimana seharusnya?","1929086560810459277","","ivanlanin","in","","0","0","0","https://x.com/undefined/status/1929086560810459277","343457252",
"1929083762912235779","Sun Jun 01 07:53:04 +0000 2025","1","Tersenyum dan tertawa memang merupakan salah satu kunci untuk menjaga keseimbangan emosi dan menjauhkan stres. Oleh karena itu kata-kata konyol yang lucu dan menghibur dapat menjadi obat yang ampuh untuk mengusir kejenuhan dan tekanan yang ada. Replay kata-kata lucu Kalian ","1929083762912235779","","","in","","0","0","0","https://x.com/undefined/status/1929083762912235779","1424513138209157121",
"1929083544950686032","Sun Jun 01 07:52:12 +0000 2025","0","Kata kata terngiang di otak adalah Oooh My Goooaaaaaatt Yang diucapkan oleh seorang fetis ronaldo","1929083544950686032","","","in","","0","2","0","https://x.com/undefined/status/1929083544950686032","1451059706252824582",
"1929037333262905370","Sun Jun 01 07:50:50 +0000 2025","0","@jejeayy1 Lagi nggak punya kata-kata deh","1929083202859094361","","jejeayy1","in","","0","0","0","https://x.com/undefined/status/1929083202859094361","1654874361277616129",
"1928928744841847120","Sun Jun 01 07:48:59 +0000 2025","0","@Doelbatox karna tertampar mulu sama kata kata truk","1929082735357829277","","Doelbatox","in","","0","0","0","https://x.com/undefined/status/1929082735357829277","102273661",
"1929082600163090662","Sun Jun 01 07:48:27 +0000 2025","0","Kata kata hari ini :)","1929082600163090662","","","in","","0","0","0","https://x.com/undefined/status/1929082600163090662","1329761054864281602",
"1929080927654740410","Sun Jun 01 07:47:48 +0000 2025","0","Dengan MBTI ISFP Richa adalah pribadi yang artistik sensitif dan sangat menghargai keindahan dalam hal-hal kecil. Ia lebih suka berbicara lewat tindakan daripada kata-kata dan sering menunjukkan kepeduliannya secara diam-diam namun tulus. https://t.co/wP3ZNGFWJW","1929082436635234448","https://pbs.twimg.com/media/GsV6QAIaMAAVYCd.jpg","eleveJIWOO","in","","0","1","0","https://x.com/undefined/status/1929082436635234448","863578508479442945",
"1928904380075430050","Sun Jun 01 07:46:49 +0000 2025","0","@snbtfess udh jgn pikirin orang jgn biarkan kata kata org itu mengendalikan mu sender. Km berhak atas dirimu sendiri yh hempas aja yg bgtu. Dengerin kritik/saran itu gk masalah tp kl negatif gt gk usahlah km pikirkan.","1929082190417035343","","snbtfess","in","","0","0","0","https://x.com/undefined/status/1929082190417035343","1869371784379891713",
"1929081874292314544","Sun Jun 01 07:45:34 +0000 2025","0","Kata-kata adalah doa ... Lancarkan mudahkan banyak rezeki datang dari arah mana saja.. ratusan-ribuan-puluhan ribu $ sehat dan bahagia ","1929081874292314544","","","in","","0","0","0","https://x.com/undefined/status/1929081874292314544","1494244746793189378",
"1929081125869142228","Sun Jun 01 07:42:35 +0000 2025","0","kenapa ya harus ada sitasi kenapa kalian ga percaya aja sama kata kata aku","1929081125869142228","","","in","","0","0","0","https://x.com/undefined/status/1929081125869142228","1117713175342829569",
"1929080423352619164","Sun Jun 01 07:39:48 +0000 2025","0","alay bgt jir ternyata mfs gw bodo ah ga bisa ekspresikan pake kata kata","1929080423352619164","","","in","","0","0","0","https://x.com/undefined/status/1929080423352619164","1364915338375143426",
"1928809602516398154","Sun Jun 01 07:38:52 +0000 2025","0","@jackboiys itu kata kata zomblo bisa gausah diperjelas ga?","1929080189687841033","","jackboiys","in","","0","0","0","https://x.com/undefined/status/1929080189687841033","2306458376",
"1929079976659210387","Sun Jun 01 07:38:01 +0000 2025","0","feminis itu hidupnya muter-muter di kata-kata dilarang ngatur selain donatur.. ya sebenernya ngebuktiin valuenya mereka cuma untuk dibeli transaksional aja sih ","1929079976659210387","","","in","","0","0","0","https://x.com/undefined/status/1929079976659210387","1554329396",
"1928943348796002362","Sun Jun 01 07:37:52 +0000 2025","0","@chirppycip @sbmptnfess Rasa ingin membalas semua yang ngirim menfess kagak bersyukur pake kata kata inih","1929079939099238764","","chirppycip","in","","0","0","0","https://x.com/undefined/status/1929079939099238764","1753331332401471488",
"1928855585337782726","Sun Jun 01 07:34:59 +0000 2025","0","@RiyyuLynelle_ @jimiciw eh bener lagii wkwkwk kata kata keramatt","1929079212494958604","","RiyyuLynelle_","in","","0","0","0","https://x.com/undefined/status/1929079212494958604","1488133992557645829",
"1929079067011158476","Sun Jun 01 07:34:24 +0000 2025","0","mei selalu jadi bulan dengan dokumentasi fotonya kata kata paling banyak","1929079067011158476","","","in","","0","0","0","https://x.com/undefined/status/1929079067011158476","1475278764015718400",
"1928287511803019351","Sun Jun 01 07:33:49 +0000 2025","0","@davisformvp23 @bailemon_ @_mizuhashi kata-kata lucu ngemis ke orang tua wkwk","1929078920755736621","","davisformvp23","in","","0","0","0","https://x.com/undefined/status/1929078920755736621","1296056920126627840",
"1928928367383851057","Sun Jun 01 07:30:13 +0000 2025","1","@ReflyHZ Tanggapi dengan santai tidak perlu emosi berlebihan apalagi sampai keluar kata kata kotor","1929078011724198378","","ReflyHZ","in","","0","0","1","https://x.com/undefined/status/1929078011724198378","2978140904",
"1929077967118020953","Sun Jun 01 07:30:02 +0000 2025","1","stiap naik kelas pasti ada temen kelas yang nangis grgr aku. padahal aku rarely tubir tp kayanya kl udh tersinggung kata kata yg dikeluarin biadab bgt sampe pada nangis gitu. buat ukuran ank sd smp sma yee","1929077967118020953","","","in","","0","0","0","https://x.com/undefined/status/1929077967118020953","1266285827471978496",
